,game_date,url,san,uci,colour,side,move,game_state_after,game_state_before,eval_type_after,eval_after,material_eval_after,eval_type_before,eval_before,material_eval_before,flag_blunder,flag_checkmate,flag_check,flag_capture
1435,2024-05-06,https://www.chess.com/game/live/108735613971,h3,h2h3,white,0,10,-3,-3,cp,-514,0,cp,-483,0,0,0,0,0
1436,2024-05-06,https://www.chess.com/game/live/108735613971,Bxf3,g4f3,black,1,10,-3,-3,cp,-509,-3,cp,-514,0,0,0,0,1
1437,2024-05-06,https://www.chess.com/game/live/108735613971,Qd2,d1d2,white,0,11,-3,-3,cp,-613,-3,cp,-509,-3,0,0,0,0
1438,2024-05-06,https://www.chess.com/game/live/108735613971,Rg7,g2g7,black,1,11,-3,-3,cp,-600,-3,cp,-613,-3,0,0,0,0
1439,2024-05-06,https://www.chess.com/game/live/108735719333,e4,e2e4,white,0,1,0,0,cp,35,0,cp,31,0,0,0,0,0
1440,2024-05-06,https://www.chess.com/game/live/108735719333,e6,e7e6,black,1,1,0,0,cp,37,0,cp,35,0,0,0,0,0
1441,2024-05-06,https://www.chess.com/game/live/108735719333,d4,d2d4,white,0,2,0,0,cp,41,0,cp,37,0,0,0,0,0
1442,2024-05-06,https://www.chess.com/game/live/108735719333,d5,d7d5,black,1,2,0,0,cp,34,0,cp,41,0,0,0,0,0
1443,2024-05-06,https://www.chess.com/game/live/108735719333,e5,e4e5,white,0,3,0,0,cp,30,0,cp,34,0,0,0,0,0
1444,2024-05-06,https://www.chess.com/game/live/108735719333,c5,c7c5,black,1,3,0,0,cp,21,0,cp,30,0,0,0,0,0
1445,2024-05-06,https://www.chess.com/game/live/108735719333,c3,c2c3,white,0,4,0,0,cp,22,0,cp,21,0,0,0,0,0
1446,2024-05-06,https://www.chess.com/game/live/108735719333,Bd7,c8d7,black,1,4,0,0,cp,27,0,cp,22,0,0,0,0,0
1447,2024-05-06,https://www.chess.com/game/live/108735719333,Nf3,g1f3,white,0,5,0,0,cp,27,0,cp,27,0,0,0,0,0
1448,2024-05-06,https://www.chess.com/game/live/108735719333,Nc6,b8c6,black,1,5,0,0,cp,31,0,cp,27,0,0,0,0,0
1449,2024-05-06,https://www.chess.com/game/live/108735719333,Be2,f1e2,white,0,6,0,0,cp,28,0,cp,31,0,0,0,0,0
1450,2024-05-06,https://www.chess.com/game/live/108735719333,Qb6,d8b6,black,1,6,1,0,cp,59,0,cp,28,0,0,0,0,0
1451,2024-05-06,https://www.chess.com/game/live/108735719333,a3,a2a3,white,0,7,0,1,cp,20,0,cp,59,0,0,0,0,0
1452,2024-05-06,https://www.chess.com/game/live/108735719333,cxd4,c5d4,black,1,7,1,0,cp,52,-1,cp,20,0,0,0,0,1
1453,2024-05-06,https://www.chess.com/game/live/108735719333,cxd4,c3d4,white,0,8,1,1,cp,52,0,cp,52,-1,0,0,0,1
1454,2024-05-06,https://www.chess.com/game/live/108735719333,Nge7,g8e7,black,1,8,1,1,cp,60,0,cp,52,0,0,0,0,0
1455,2024-05-06,https://www.chess.com/game/live/108735719333,Nc3,b1c3,white,0,9,1,1,cp,63,0,cp,60,0,0,0,0,0
1456,2024-05-06,https://www.chess.com/game/live/108735719333,Nf5,e7f5,black,1,9,1,1,cp,55,0,cp,63,0,0,0,0,0
1457,2024-05-06,https://www.chess.com/game/live/108735719333,Na4,c3a4,white,0,10,1,1,cp,74,0,cp,55,0,0,0,0,0
1458,2024-05-06,https://www.chess.com/game/live/108735719333,Qa5+,b6a5,black,1,10,1,1,cp,103,0,cp,74,0,0,0,1,0
1459,2024-05-06,https://www.chess.com/game/live/108735719333,b4,b2b4,white,0,11,1,1,cp,107,0,cp,103,0,0,0,0,0
1460,2024-05-06,https://www.chess.com/game/live/108735719333,Qd8,a5d8,black,1,11,1,1,cp,117,0,cp,107,0,0,0,0,0
1461,2024-05-06,https://www.chess.com/game/live/108735719333,Bb2,c1b2,white,0,12,1,1,cp,87,0,cp,117,0,0,0,0,0
1462,2024-05-06,https://www.chess.com/game/live/108735719333,Be7,f8e7,black,1,12,1,1,cp,140,0,cp,87,0,0,0,0,0
1463,2024-05-06,https://www.chess.com/game/live/108735719333,O-O,e1g1,white,0,13,1,1,cp,83,0,cp,140,0,0,0,0,0
1464,2024-05-06,https://www.chess.com/game/live/108735719333,O-O,e8g8,black,1,13,1,1,cp,148,0,cp,83,0,0,0,0,0
1465,2024-05-06,https://www.chess.com/game/live/108735719333,Rc1,a1c1,white,0,14,1,1,cp,74,0,cp,148,0,0,0,0,0
1466,2024-05-06,https://www.chess.com/game/live/108735719333,a6,a7a6,black,1,14,1,1,cp,139,0,cp,74,0,0,0,0,0
1467,2024-05-06,https://www.chess.com/game/live/108735719333,Nc5,a4c5,white,0,15,1,1,cp,148,0,cp,139,0,0,0,0,0
1468,2024-05-06,https://www.chess.com/game/live/108735719333,Bxc5,e7c5,black,1,15,1,1,cp,147,-3,cp,148,0,0,0,0,1
1469,2024-05-06,https://www.chess.com/game/live/108735719333,bxc5,b4c5,white,0,16,1,1,cp,64,0,cp,147,-3,0,0,0,1
1470,2024-05-06,https://www.chess.com/game/live/108735719333,Rc8,a8c8,black,1,16,1,1,cp,85,0,cp,64,0,0,0,0,0
1471,2024-05-06,https://www.chess.com/game/live/108735719333,Bd3,e2d3,white,0,17,1,1,cp,64,0,cp,85,0,0,0,0,0
1472,2024-05-06,https://www.chess.com/game/live/108735719333,Na7,c6a7,black,1,17,1,1,cp,146,0,cp,64,0,0,0,0,0
1473,2024-05-06,https://www.chess.com/game/live/108735719333,Bxf5,d3f5,white,0,18,1,1,cp,71,3,cp,146,0,0,0,0,1
1474,2024-05-06,https://www.chess.com/game/live/108735719333,exf5,e6f5,black,1,18,1,1,cp,81,0,cp,71,3,0,0,0,1
1475,2024-05-06,https://www.chess.com/game/live/108735719333,Qd3,d1d3,white,0,19,0,1,cp,-25,0,cp,81,0,0,0,0,0
1476,2024-05-06,https://www.chess.com/game/live/108735719333,Bb5,d7b5,black,1,19,0,0,cp,-35,0,cp,-25,0,0,0,0,0
1477,2024-05-06,https://www.chess.com/game/live/108735719333,Qxf5,d3f5,white,0,20,0,0,cp,-33,1,cp,-35,0,0,0,0,1
1478,2024-05-06,https://www.chess.com/game/live/108735719333,Bxf1,b5f1,black,1,20,0,0,cp,-47,-4,cp,-33,1,0,0,0,1
1479,2024-05-06,https://www.chess.com/game/live/108735719333,Kxf1,g1f1,white,0,21,-1,0,cp,-64,-1,cp,-47,-4,0,0,0,1
1480,2024-05-06,https://www.chess.com/game/live/108735719333,Nc6,a7c6,black,1,21,0,-1,cp,-45,-1,cp,-64,-1,0,0,0,0
1481,2024-05-06,https://www.chess.com/game/live/108735719333,Rc3,c1c3,white,0,22,-1,0,cp,-123,-1,cp,-45,-1,0,0,0,0
1482,2024-05-06,https://www.chess.com/game/live/108735719333,Ne7,c6e7,black,1,22,-1,-1,cp,-94,-1,cp,-123,-1,0,0,0,0
1483,2024-05-06,https://www.chess.com/game/live/108735719333,Qh3,f5h3,white,0,23,-1,-1,cp,-196,-1,cp,-94,-1,0,0,0,0
1484,2024-05-06,https://www.chess.com/game/live/108735719333,Ng6,e7g6,black,1,23,-1,-1,cp,-83,-1,cp,-196,-1,0,0,0,0
1485,2024-05-06,https://www.chess.com/game/live/108735719333,Bc1,b2c1,white,0,24,-1,-1,cp,-157,-1,cp,-83,-1,0,0,0,0
1486,2024-05-06,https://www.chess.com/game/live/108735719333,f6,f7f6,black,1,24,0,-1,cp,-21,-1,cp,-157,-1,0,0,0,0
1487,2024-05-06,https://www.chess.com/game/live/108735719333,e6,e5e6,white,0,25,-2,0,cp,-205,-1,cp,-21,-1,1,0,0,0
1488,2024-05-06,https://www.chess.com/game/live/108735719333,Qa5,d8a5,black,1,25,-2,-2,cp,-244,-1,cp,-205,-1,0,0,0,0
1489,2024-05-06,https://www.chess.com/game/live/108735719333,Re3,c3e3,white,0,26,-2,-2,cp,-230,-1,cp,-244,-1,0,0,0,0
1490,2024-05-06,https://www.chess.com/game/live/108735719333,Qb5+,a5b5,black,1,26,-2,-2,cp,-264,-1,cp,-230,-1,0,0,1,0
1491,2024-05-06,https://www.chess.com/game/live/108735719333,Kg1,f1g1,white,0,27,-2,-2,cp,-255,-1,cp,-264,-1,0,0,0,0
1492,2024-05-06,https://www.chess.com/game/live/108735719333,Qb1,b5b1,black,1,27,0,-2,cp,33,-1,cp,-255,-1,1,0,0,0
1493,2024-05-06,https://www.chess.com/game/live/108735719333,Re1,e3e1,white,0,28,0,0,cp,-7,-1,cp,33,-1,0,0,0,0
1494,2024-05-06,https://www.chess.com/game/live/108735719333,Qc2,b1c2,black,1,28,0,0,cp,37,-1,cp,-7,-1,0,0,0,0
1495,2024-05-06,https://www.chess.com/game/live/108735719333,g3,g2g3,white,0,29,0,0,cp,0,-1,cp,37,-1,0,0,0,0
1496,2024-05-06,https://www.chess.com/game/live/108735719333,Rce8,c8e8,black,1,29,0,0,cp,7,-1,cp,0,-1,0,0,0,0
1497,2024-05-06,https://www.chess.com/game/live/108735719333,Qf1,h3f1,white,0,30,-1,0,cp,-193,-1,cp,7,-1,0,0,0,0
1498,2024-05-06,https://www.chess.com/game/live/108735719333,Re7,e8e7,black,1,30,-1,-1,cp,-125,-1,cp,-193,-1,0,0,0,0
1499,2024-05-06,https://www.chess.com/game/live/108735719333,Re2,e1e2,white,0,31,-2,-1,cp,-240,-1,cp,-125,-1,0,0,0,0
1500,2024-05-06,https://www.chess.com/game/live/108735719333,Qf5,c2f5,black,1,31,-2,-2,cp,-253,-1,cp,-240,-1,0,0,0,0
1501,2024-05-06,https://www.chess.com/game/live/108735719333,Kg2,g1g2,white,0,32,-2,-2,cp,-258,-1,cp,-253,-1,0,0,0,0
1502,2024-05-06,https://www.chess.com/game/live/108735719333,Rxe6,e7e6,black,1,32,-2,-2,cp,-250,-2,cp,-258,-1,0,0,0,1
1503,2024-05-06,https://www.chess.com/game/live/108735719333,Rxe6,e2e6,white,0,33,-2,-2,cp,-343,3,cp,-250,-2,0,0,0,1
1504,2024-05-06,https://www.chess.com/game/live/108735719333,Qxe6,f5e6,black,1,33,-2,-2,cp,-348,-2,cp,-343,3,0,0,0,1
1505,2024-05-06,https://www.chess.com/game/live/108735719333,Qd3,f1d3,white,0,34,-2,-2,cp,-330,-2,cp,-348,-2,0,0,0,0
1506,2024-05-06,https://www.chess.com/game/live/108735719333,Qe4,e6e4,black,1,34,-2,-2,cp,-324,-2,cp,-330,-2,0,0,0,0
1507,2024-05-06,https://www.chess.com/game/live/108735719333,Qb3,d3b3,white,0,35,-2,-2,cp,-346,-2,cp,-324,-2,0,0,0,0
1508,2024-05-06,https://www.chess.com/game/live/108735719333,Rf7,f8f7,black,1,35,-2,-2,cp,-320,-2,cp,-346,-2,0,0,0,0
1509,2024-05-06,https://www.chess.com/game/live/108735719333,Qb6,b3b6,white,0,36,-2,-2,cp,-394,-2,cp,-320,-2,0,0,0,0
1510,2024-05-06,https://www.chess.com/game/live/108735719333,Nf8,g6f8,black,1,36,-2,-2,cp,-394,-2,cp,-394,-2,0,0,0,0
1511,2024-05-06,https://www.chess.com/game/live/108735719333,Bf4,c1f4,white,0,37,-3,-2,cp,-516,-2,cp,-394,-2,0,0,0,0
1512,2024-05-06,https://www.chess.com/game/live/108735719333,Ne6,f8e6,black,1,37,-3,-3,cp,-420,-2,cp,-516,-2,0,0,0,0
1513,2024-05-06,https://www.chess.com/game/live/108735719333,Be3,f4e3,white,0,38,-3,-3,cp,-547,-2,cp,-420,-2,0,0,0,0
1514,2024-05-06,https://www.chess.com/game/live/108735719333,Ng5,e6g5,black,1,38,-3,-3,cp,-532,-2,cp,-547,-2,0,0,0,0
1515,2024-05-06,https://www.chess.com/game/live/108735719333,Bxg5,e3g5,white,0,39,-3,-3,cp,-601,1,cp,-532,-2,0,0,0,1
1516,2024-05-06,https://www.chess.com/game/live/108735719333,fxg5,f6g5,black,1,39,-3,-3,cp,-598,-2,cp,-601,1,0,0,0,1
1517,2024-05-06,https://www.chess.com/game/live/108735719333,Qd8+,b6d8,white,0,40,-3,-3,cp,-659,-2,cp,-598,-2,0,0,1,0
1518,2024-05-06,https://www.chess.com/game/live/108735719333,Rf8,f7f8,black,1,40,-3,-3,cp,-685,-2,cp,-659,-2,0,0,0,0
1519,2024-05-06,https://www.chess.com/game/live/108735719333,Qxg5,d8g5,white,0,41,-3,-3,cp,-674,-1,cp,-685,-2,0,0,0,1
1520,2024-05-06,https://www.chess.com/game/live/108735719333,Qxf3+,e4f3,black,1,41,-3,-3,cp,-670,-4,cp,-674,-1,0,0,1,1
1521,2024-05-06,https://www.chess.com/game/live/108735719333,Kh3,g2h3,white,0,42,-3,-3,cp,-676,-4,cp,-670,-4,0,0,0,0
1522,2024-05-06,https://www.chess.com/game/live/108735719333,Qf5+,f3f5,black,1,42,-3,-3,cp,-651,-4,cp,-676,-4,0,0,1,0
1523,2024-05-06,https://www.chess.com/game/live/108735719333,Qxf5,g5f5,white,0,43,-3,-3,cp,-670,5,cp,-651,-4,0,0,0,1
1524,2024-05-06,https://www.chess.com/game/live/108735719333,Rxf5,f8f5,black,1,43,-3,-3,cp,-653,-4,cp,-670,5,0,0,0,1
1525,2024-05-06,https://www.chess.com/game/live/108735719333,f4,f2f4,white,0,44,-3,-3,cp,-659,-4,cp,-653,-4,0,0,0,0
1526,2024-05-06,https://www.chess.com/game/live/108735719333,Rf7,f5f7,black,1,44,-3,-3,cp,-584,-4,cp,-659,-4,0,0,0,0
1527,2024-05-06,https://www.chess.com/game/live/108735719333,Kg4,h3g4,white,0,45,-3,-3,cp,-633,-4,cp,-584,-4,0,0,0,0
1528,2024-05-06,https://www.chess.com/game/live/108735719333,Re7,f7e7,black,1,45,-3,-3,cp,-667,-4,cp,-633,-4,0,0,0,0
1529,2024-05-06,https://www.chess.com/game/live/108735719333,Kf3,g4f3,white,0,46,-3,-3,cp,-731,-4,cp,-667,-4,0,0,0,0
1530,2024-05-06,https://www.chess.com/game/live/108735719333,Re4,e7e4,black,1,46,-3,-3,cp,-731,-4,cp,-731,-4,0,0,0,0
1531,2024-05-06,https://www.chess.com/game/live/108735719333,f5,f4f5,white,0,47,-3,-3,cp,-742,-4,cp,-731,-4,0,0,0,0
1532,2024-05-06,https://www.chess.com/game/live/108737384199,d4,d2d4,white,0,1,0,0,cp,20,0,cp,31,0,0,0,0,0
1533,2024-05-06,https://www.chess.com/game/live/108737384199,g6,g7g6,black,1,1,1,0,cp,66,0,cp,20,0,0,0,0,0
1534,2024-05-06,https://www.chess.com/game/live/108737384199,e4,e2e4,white,0,2,1,1,cp,67,0,cp,66,0,0,0,0,0
1535,2024-05-06,https://www.chess.com/game/live/108737384199,Bg7,f8g7,black,1,2,1,1,cp,71,0,cp,67,0,0,0,0,0
1536,2024-05-06,https://www.chess.com/game/live/108737384199,Nf3,g1f3,white,0,3,1,1,cp,69,0,cp,71,0,0,0,0,0
1537,2024-05-06,https://www.chess.com/game/live/108737384199,d6,d7d6,black,1,3,1,1,cp,67,0,cp,69,0,0,0,0,0
1538,2024-05-06,https://www.chess.com/game/live/108737384199,Nc3,b1c3,white,0,4,1,1,cp,67,0,cp,67,0,0,0,0,0
1539,2024-05-06,https://www.chess.com/game/live/108737384199,Nf6,g8f6,black,1,4,1,1,cp,67,0,cp,67,0,0,0,0,0
1540,2024-05-06,https://www.chess.com/game/live/108737384199,Bg5,c1g5,white,0,5,0,1,cp,50,0,cp,67,0,0,0,0,0
1541,2024-05-06,https://www.chess.com/game/live/108737384199,O-O,e8g8,black,1,5,1,0,cp,72,0,cp,50,0,0,0,0,0
1542,2024-05-06,https://www.chess.com/game/live/108737384199,Bd3,f1d3,white,0,6,0,1,cp,38,0,cp,72,0,0,0,0,0
1543,2024-05-06,https://www.chess.com/game/live/108737384199,Nc6,b8c6,black,1,6,0,0,cp,39,0,cp,38,0,0,0,0,0
1544,2024-05-06,https://www.chess.com/game/live/108737384199,Bb5,d3b5,white,0,7,0,0,cp,-22,0,cp,39,0,0,0,0,0
1545,2024-05-06,https://www.chess.com/game/live/108737384199,Bd7,c8d7,black,1,7,0,0,cp,34,0,cp,-22,0,0,0,0,0
1546,2024-05-06,https://www.chess.com/game/live/108737384199,O-O,e1g1,white,0,8,0,0,cp,8,0,cp,34,0,0,0,0,0
1547,2024-05-06,https://www.chess.com/game/live/108737384199,Re8,f8e8,black,1,8,0,0,cp,35,0,cp,8,0,0,0,0,0
1548,2024-05-06,https://www.chess.com/game/live/108737384199,a3,a2a3,white,0,9,0,0,cp,-14,0,cp,35,0,0,0,0,0
1549,2024-05-06,https://www.chess.com/game/live/108737384199,e5,e7e5,black,1,9,0,0,cp,18,0,cp,-14,0,0,0,0,0
1550,2024-05-06,https://www.chess.com/game/live/108737384199,d5,d4d5,white,0,10,0,0,cp,14,0,cp,18,0,0,0,0,0
1551,2024-05-06,https://www.chess.com/game/live/108737384199,Ne7,c6e7,black,1,10,0,0,cp,32,0,cp,14,0,0,0,0,0
1552,2024-05-06,https://www.chess.com/game/live/108737384199,Qd3,d1d3,white,0,11,0,0,cp,22,0,cp,32,0,0,0,0,0
1553,2024-05-06,https://www.chess.com/game/live/108737384199,Bxb5,d7b5,black,1,11,0,0,cp,32,-3,cp,22,0,0,0,0,1
1554,2024-05-06,https://www.chess.com/game/live/108737384199,Nxb5,c3b5,white,0,12,0,0,cp,29,0,cp,32,-3,0,0,0,1
1555,2024-05-06,https://www.chess.com/game/live/108737384199,a6,a7a6,black,1,12,0,0,cp,35,0,cp,29,0,0,0,0,0
1556,2024-05-06,https://www.chess.com/game/live/108737384199,Nc3,b5c3,white,0,13,0,0,cp,24,0,cp,35,0,0,0,0,0
1557,2024-05-06,https://www.chess.com/game/live/108737384199,h6,h7h6,black,1,13,0,0,cp,36,0,cp,24,0,0,0,0,0
1558,2024-05-06,https://www.chess.com/game/live/108737384199,Bh4,g5h4,white,0,14,0,0,cp,-24,0,cp,36,0,0,0,0,0
1559,2024-05-06,https://www.chess.com/game/live/108737384199,Qd7,d8d7,black,1,14,0,0,cp,30,0,cp,-24,0,0,0,0,0
1560,2024-05-06,https://www.chess.com/game/live/108737384199,h3,h2h3,white,0,15,0,0,cp,-24,0,cp,30,0,0,0,0,0
1561,2024-05-06,https://www.chess.com/game/live/108737384199,c6,c7c6,black,1,15,0,0,cp,20,0,cp,-24,0,0,0,0,0
1562,2024-05-06,https://www.chess.com/game/live/108737384199,Bxf6,h4f6,white,0,16,0,0,cp,21,3,cp,20,0,0,0,0,1
1563,2024-05-06,https://www.chess.com/game/live/108737384199,Bxf6,g7f6,black,1,16,0,0,cp,28,0,cp,21,3,0,0,0,1
1564,2024-05-06,https://www.chess.com/game/live/108737384199,Qd2,d3d2,white,0,17,0,0,cp,-2,0,cp,28,0,0,0,0,0
1565,2024-05-06,https://www.chess.com/game/live/108737384199,c5,c6c5,black,1,17,2,0,cp,236,0,cp,-2,0,1,0,0,0
1566,2024-05-06,https://www.chess.com/game/live/108737384199,Qxh6,d2h6,white,0,18,2,2,cp,224,1,cp,236,0,0,0,0,1
1567,2024-05-06,https://www.chess.com/game/live/108737384199,Bg7,f6g7,black,1,18,2,2,cp,229,1,cp,224,1,0,0,0,0
1568,2024-05-06,https://www.chess.com/game/live/108737384199,Qh4,h6h4,white,0,19,2,2,cp,236,1,cp,229,1,0,0,0,0
1569,2024-05-06,https://www.chess.com/game/live/108737384199,Kf8,g8f8,black,1,19,2,2,cp,371,1,cp,236,1,0,0,0,0
1570,2024-05-06,https://www.chess.com/game/live/108737384199,Ng5,f3g5,white,0,20,2,2,cp,388,1,cp,371,1,0,0,0,0
1571,2024-05-06,https://www.chess.com/game/live/108737384199,Ng8,e7g8,black,1,20,4,2,mate,1,1,cp,388,1,1,0,0,0
1572,2024-05-06,https://www.chess.com/game/live/108737384199,Nh7#,g5h7,white,0,21,5,4,mate,0,1,mate,1,1,0,1,1,0
1573,2024-05-06,https://www.chess.com/game/live/108737971423,e4,e2e4,white,0,1,0,0,cp,35,0,cp,31,0,0,0,0,0
1574,2024-05-06,https://www.chess.com/game/live/108737971423,c6,c7c6,black,1,1,0,0,cp,44,0,cp,35,0,0,0,0,0
1575,2024-05-06,https://www.chess.com/game/live/108737971423,d4,d2d4,white,0,2,0,0,cp,42,0,cp,44,0,0,0,0,0
1576,2024-05-06,https://www.chess.com/game/live/108737971423,d5,d7d5,black,1,2,0,0,cp,37,0,cp,42,0,0,0,0,0
1577,2024-05-06,https://www.chess.com/game/live/108737971423,f3,f2f3,white,0,3,0,0,cp,20,0,cp,37,0,0,0,0,0
1578,2024-05-06,https://www.chess.com/game/live/108737971423,dxe4,d5e4,black,1,3,0,0,cp,31,-1,cp,20,0,0,0,0,1
1579,2024-05-06,https://www.chess.com/game/live/108737971423,fxe4,f3e4,white,0,4,0,0,cp,33,0,cp,31,-1,0,0,0,1
1580,2024-05-06,https://www.chess.com/game/live/108737971423,e5,e7e5,black,1,4,0,0,cp,39,0,cp,33,0,0,0,0,0
1581,2024-05-06,https://www.chess.com/game/live/108737971423,Nf3,g1f3,white,0,5,0,0,cp,43,0,cp,39,0,0,0,0,0
1582,2024-05-06,https://www.chess.com/game/live/108737971423,Bg4,c8g4,black,1,5,0,0,cp,47,0,cp,43,0,0,0,0,0
1583,2024-05-06,https://www.chess.com/game/live/108737971423,Bc4,f1c4,white,0,6,0,0,cp,36,0,cp,47,0,0,0,0,0
1584,2024-05-06,https://www.chess.com/game/live/108737971423,Nf6,g8f6,black,1,6,2,0,cp,228,0,cp,36,0,1,0,0,0
1585,2024-05-06,https://www.chess.com/game/live/108737971423,Bg5,c1g5,white,0,7,0,2,cp,-15,0,cp,228,0,1,0,0,0
1586,2024-05-06,https://www.chess.com/game/live/108737971423,Be7,f8e7,black,1,7,1,0,cp,161,0,cp,-15,0,0,0,0,0
1587,2024-05-06,https://www.chess.com/game/live/108737971423,Bxf6,g5f6,white,0,8,-1,1,cp,-70,3,cp,161,0,1,0,0,1
1588,2024-05-06,https://www.chess.com/game/live/108737971423,Bxf6,e7f6,black,1,8,-1,-1,cp,-80,0,cp,-70,3,0,0,0,1
1589,2024-05-06,https://www.chess.com/game/live/108737971423,c3,c2c3,white,0,9,-2,-1,cp,-227,0,cp,-80,0,0,0,0,0
1590,2024-05-06,https://www.chess.com/game/live/108737971423,O-O,e8g8,black,1,9,-1,-2,cp,-156,0,cp,-227,0,0,0,0,0
1591,2024-05-06,https://www.chess.com/game/live/108737971423,O-O,e1g1,white,0,10,-2,-1,cp,-248,0,cp,-156,0,0,0,0,0
1592,2024-05-06,https://www.chess.com/game/live/108737971423,Bxf3,g4f3,black,1,10,-1,-2,cp,-109,-3,cp,-248,0,0,0,0,1
1593,2024-05-06,https://www.chess.com/game/live/108737971423,Rxf3,f1f3,white,0,11,-1,-1,cp,-186,0,cp,-109,-3,0,0,0,1
1594,2024-05-06,https://www.chess.com/game/live/108737971423,exd4,e5d4,black,1,11,-1,-1,cp,-187,-1,cp,-186,0,0,0,0,1
1595,2024-05-06,https://www.chess.com/game/live/108737971423,Rd3,f3d3,white,0,12,-1,-1,cp,-188,-1,cp,-187,-1,0,0,0,0
1596,2024-05-06,https://www.chess.com/game/live/108737971423,c5,c6c5,black,1,12,-1,-1,cp,-190,-1,cp,-188,-1,0,0,0,0
1597,2024-05-06,https://www.chess.com/game/live/108737971423,Bd5,c4d5,white,0,13,-1,-1,cp,-187,-1,cp,-190,-1,0,0,0,0
1598,2024-05-06,https://www.chess.com/game/live/108737971423,Qc7,d8c7,black,1,13,-1,-1,cp,-175,-1,cp,-187,-1,0,0,0,0
1599,2024-05-06,https://www.chess.com/game/live/108737971423,Qf3,d1f3,white,0,14,-2,-1,cp,-264,-1,cp,-175,-1,0,0,0,0
1600,2024-05-06,https://www.chess.com/game/live/108737971423,Nc6,b8c6,black,1,14,-2,-2,cp,-261,-1,cp,-264,-1,0,0,0,0
1601,2024-05-06,https://www.chess.com/game/live/108737971423,c4,c3c4,white,0,15,-2,-2,cp,-318,-1,cp,-261,-1,0,0,0,0
1602,2024-05-06,https://www.chess.com/game/live/108737971423,Ne5,c6e5,black,1,15,-2,-2,cp,-291,-1,cp,-318,-1,0,0,0,0
1603,2024-05-06,https://www.chess.com/game/live/108737971423,Qg3,f3g3,white,0,16,-2,-2,cp,-318,-1,cp,-291,-1,0,0,0,0
1604,2024-05-06,https://www.chess.com/game/live/108737971423,Nxd3,e5d3,black,1,16,2,-2,cp,284,-6,cp,-318,-1,1,0,0,1
1605,2024-05-06,https://www.chess.com/game/live/108737971423,Qxc7,g3c7,white,0,17,2,2,cp,287,3,cp,284,-6,0,0,0,1
1606,2024-05-06,https://www.chess.com/game/live/108738597551,e4,e2e4,white,0,1,0,0,cp,35,0,cp,31,0,0,0,0,0
1607,2024-05-06,https://www.chess.com/game/live/108738597551,c5,c7c5,black,1,1,0,0,cp,39,0,cp,35,0,0,0,0,0
1608,2024-05-06,https://www.chess.com/game/live/108738597551,c3,c2c3,white,0,2,0,0,cp,23,0,cp,39,0,0,0,0,0
1609,2024-05-06,https://www.chess.com/game/live/108738597551,Nc6,b8c6,black,1,2,0,0,cp,25,0,cp,23,0,0,0,0,0
1610,2024-05-06,https://www.chess.com/game/live/108738597551,d4,d2d4,white,0,3,0,0,cp,25,0,cp,25,0,0,0,0,0
1611,2024-05-06,https://www.chess.com/game/live/108738597551,cxd4,c5d4,black,1,3,0,0,cp,36,-1,cp,25,0,0,0,0,1
1612,2024-05-06,https://www.chess.com/game/live/108738597551,cxd4,c3d4,white,0,4,0,0,cp,35,0,cp,36,-1,0,0,0,1
1613,2024-05-06,https://www.chess.com/game/live/108738597551,Nf6,g8f6,black,1,4,2,0,cp,207,0,cp,35,0,1,0,0,0
1614,2024-05-06,https://www.chess.com/game/live/108738597551,d5,d4d5,white,0,5,2,2,cp,243,0,cp,207,0,0,0,0,0
1615,2024-05-06,https://www.chess.com/game/live/108738597551,Ne5,c6e5,black,1,5,2,2,cp,250,0,cp,243,0,0,0,0,0
1616,2024-05-06,https://www.chess.com/game/live/108738597551,Nc3,b1c3,white,0,6,1,2,cp,192,0,cp,250,0,0,0,0,0
1617,2024-05-06,https://www.chess.com/game/live/108738597551,a6,a7a6,black,1,6,2,1,cp,320,0,cp,192,0,0,0,0,0
1618,2024-05-06,https://www.chess.com/game/live/108738597551,Bf4,c1f4,white,0,7,1,2,cp,71,0,cp,320,0,0,0,0,0
1619,2024-05-06,https://www.chess.com/game/live/108738597551,Ng6,e5g6,black,1,7,0,1,cp,48,0,cp,71,0,0,0,0,0
1620,2024-05-06,https://www.chess.com/game/live/108738597551,Bg3,f4g3,white,0,8,0,0,cp,27,0,cp,48,0,0,0,0,0
1621,2024-05-06,https://www.chess.com/game/live/108738597551,d6,d7d6,black,1,8,1,0,cp,87,0,cp,27,0,0,0,0,0
1622,2024-05-06,https://www.chess.com/game/live/108738597551,Bd3,f1d3,white,0,9,1,1,cp,67,0,cp,87,0,0,0,0,0
1623,2024-05-06,https://www.chess.com/game/live/108738597551,e5,e7e5,black,1,9,1,1,cp,85,0,cp,67,0,0,0,0,0
1624,2024-05-06,https://www.chess.com/game/live/108738597551,dxe6,d5e6,white,0,10,1,1,cp,65,1,cp,85,0,0,0,0,1
1625,2024-05-06,https://www.chess.com/game/live/108738597551,Bxe6,c8e6,black,1,10,1,1,cp,83,0,cp,65,1,0,0,0,1
1626,2024-05-06,https://www.chess.com/game/live/108738597551,Nf3,g1f3,white,0,11,1,1,cp,62,0,cp,83,0,0,0,0,0
1627,2024-05-06,https://www.chess.com/game/live/108738597551,Be7,f8e7,black,1,11,1,1,cp,63,0,cp,62,0,0,0,0,0
